num_doc,tipo_cliente,grupo_riesgo
654316480683.0,objetivo,t7
692544462190.0,adicion,t4
802400813943.0,objetivo,t5
807633100237.0,adicion,t3
813363142486.0,adicion,t5
845780171311.0,adicion,t3
881549190577.0,adicion,t3
942514417897.0,adicion,t4
963225631673.0,objetivo,t6
968556752388.0,objetivo,t6
1933542176.0,objetivo,t5
79834801820.0,objetivo,t6
88678845715.0,objetivo,t6
108988723503.0,adicion,t5
135533099550.0,objetivo,t5
136568254677.0,adicion,t5
148703159938.0,adicion,t3
227207723447.0,adicion,t2
239683967161.0,adicion,t4
274019830482.0,adicion,t3
299693798315.0,adicion,t3
347166550991.0,adicion,t6
351159506986.0,adicion,t6
366212022201.0,adicion,t6
393679891195.0,adicion,t6
434535700165.0,objetivo,t2
543477004688.0,objetivo,t7
555822283482.0,adicion,t4
587905922545.0,objetivo,t6
631699748582.0,adicion,t5
700052800321.0,adicion,t4
700111358044.0,objetivo,t3
721678769227.0,objetivo,t5
740136705209.0,adicion,t6
744410374497.0,objetivo,t6
816080472730.0,objetivo,t4
846363966780.0,objetivo,t5
849629604991.0,adicion,t7
943525191612.0,objetivo,t6
995834991513.0,adicion,t4
56917665883.0,objetivo,t5
172617127160.0,objetivo,t2
176933446299.0,adicion,t4
295992552879.0,adicion,t7
321272298081.0,adicion,t6
336196333160.0,adicion,t7
409007531571.0,adicion,t1
438513744056.0,objetivo,t7
493014757469.0,adicion,t6
574310028688.0,objetivo,t2
720202158035.0,adicion,t3
735892190900.0,adicion,t7
740809675602.0,objetivo,t6
742430782942.0,adicion,t3
752745455661.0,objetivo,t5
842408716478.0,adicion,t5
910362118461.0,adicion,t3
933194665350.0,adicion,t5
975839590867.0,adicion,t5
983462426678.0,adicion,t1
19952461315.0,adicion,t5
155789333157.0,adicion,t7
169115235959.0,adicion,t5
207277850350.0,adicion,t3
327939582354.0,objetivo,t6
372996138086.0,adicion,t6
411886863295.0,objetivo,t6
525123716308.0,adicion,t6
532805977867.0,adicion,t5
562586731858.0,objetivo,t4
635510064202.0,objetivo,t6
653630465768.0,objetivo,t1
693400026721.0,objetivo,t5
742739296360.0,adicion,t6
832876062240.0,adicion,t5
856870513823.0,objetivo,t6
883276994957.0,adicion,t5
929100553436.0,objetivo,t5
45231380135.0,objetivo,t7
97428488297.0,objetivo,t7
107981512863.0,adicion,t5
146557320750.0,adicion,t5
163608118539.0,objetivo,t5
221304363139.0,objetivo,t7
237264118745.0,adicion,t4
254513781891.0,adicion,t5
270610279680.0,adicion,t7
279890629073.0,objetivo,t7
325259393090.0,objetivo,t5
347698636419.0,adicion,t5
353878169661.0,adicion,t7
379976964761.0,adicion,t7
394593971431.0,objetivo,t6
399163969690.0,objetivo,t6
408488877569.0,objetivo,t7
543914119258.0,objetivo,t5
551024972459.0,adicion,t6
603378570821.0,objetivo,t5
619418061161.0,objetivo,t6
707407254545.0,objetivo,t5
741634893204.0,objetivo,t6
757686765178.0,adicion,t3
853329171531.0,adicion,t6
961955687793.0,objetivo,t6
994506225813.0,adicion,t6
65860945995.0,objetivo,t6
115619178239.0,adicion,t6
234545950464.0,objetivo,t6
274861077063.0,adicion,t5
411223130354.0,adicion,t4
436434084201.0,objetivo,t6
436482322453.0,objetivo,t5
458115520248.0,objetivo,t6
462449316636.0,objetivo,t6
487810158610.0,objetivo,t4
532077516108.0,objetivo,t5
644440683706.0,adicion,t5
669842101703.0,objetivo,t6
699321823841.0,objetivo,t5
838887659657.0,adicion,t4
959559846920.0,objetivo,t6
978854492592.0,adicion,t6
29439739336.0,objetivo,t6
51533788107.0,objetivo,t5
130021868076.0,objetivo,t5
151953549487.0,adicion,t2
222606971151.0,objetivo,t1
262912662797.0,adicion,t6
296820856334.0,objetivo,t7
311908598734.0,objetivo,t5
325847834565.0,objetivo,t6
352708547474.0,adicion,t2
386390327370.0,adicion,t4
401022496101.0,adicion,t7
402295311626.0,objetivo,t4
560372350123.0,adicion,t5
625474949024.0,objetivo,t5
702249169476.0,objetivo,t3
761261747715.0,adicion,t5
778573269632.0,adicion,t5
844358470831.0,adicion,t5
882179397635.0,adicion,t5
910912656501.0,adicion,t6
943682889932.0,objetivo,t5
760640017.0,adicion,t6
8967908151.0,objetivo,t6
19448706863.0,objetivo,t2
57115688731.0,objetivo,t6
108582492730.0,objetivo,t3
117153070305.0,adicion,t6
120517708071.0,adicion,t6
155312017530.0,adicion,t4
200283095240.0,adicion,t6
229051812963.0,adicion,t3
256255438283.0,objetivo,t2
263036310602.0,adicion,t2
295953279204.0,objetivo,t5
315267572948.0,objetivo,t6
397544405038.0,objetivo,t6
399475887085.0,adicion,t3
413021576128.0,objetivo,t7
435603042888.0,objetivo,t5
443198176897.0,adicion,t5
478561986004.0,adicion,t2
529504723444.0,adicion,t6
530259145820.0,objetivo,t5
558095541635.0,adicion,t6
559582315789.0,objetivo,t6
632915503761.0,adicion,t5
675738893814.0,objetivo,t5
687055910949.0,objetivo,t6
692596670254.0,objetivo,t6
712754080257.0,objetivo,t6
739324284947.0,objetivo,t6
748183941203.0,adicion,t5
799604618599.0,adicion,t5
804333124147.0,objetivo,t3
833438019163.0,adicion,t4
987547141778.0,adicion,t4
3053059328.0,adicion,t4
12822655541.0,objetivo,t4
43887356667.0,objetivo,t6
78323886548.0,objetivo,t6
80531442125.0,objetivo,t3
194322827841.0,adicion,t3
216326365291.0,adicion,t1
266656575848.0,adicion,t5
285389071911.0,objetivo,t6
318008327532.0,objetivo,t6
354900987290.0,objetivo,t6
368988321401.0,adicion,t5
396516604835.0,adicion,t6
415813746060.0,adicion,t5
424934155755.0,adicion,t5
461879733570.0,adicion,t5
523244904448.0,objetivo,t6
571810793758.0,adicion,t4
573964805100.0,adicion,t6
576503088061.0,adicion,t6
652189893476.0,adicion,t5
736338220132.0,objetivo,t6
741660613326.0,objetivo,t3
793839594838.0,adicion,t5
826468529818.0,adicion,t5
827160928235.0,adicion,t3
830371583560.0,adicion,t7
831301007811.0,adicion,t3
834293739805.0,adicion,t4
16907745452.0,adicion,t5
52544713286.0,objetivo,t7
60649145758.0,objetivo,t6
72760064195.0,adicion,t3
98498686784.0,adicion,t5
209782974831.0,objetivo,t5
223713766547.0,objetivo,t5
272231073347.0,adicion,t4
298145484299.0,adicion,t1
306409140729.0,objetivo,t7
307741344598.0,adicion,t6
312639178665.0,adicion,t1
356505616779.0,adicion,t1
363705657897.0,adicion,t1
370515349315.0,adicion,t5
460303260793.0,objetivo,t7
507316665885.0,objetivo,t8
529158298933.0,objetivo,t6
535359477685.0,objetivo,t6
559796174451.0,adicion,t5
591282520024.0,adicion,t6
668254506049.0,objetivo,t7
691930028870.0,objetivo,t6
697261757448.0,adicion,t2
730784702288.0,objetivo,t6
811701725821.0,objetivo,t7
829772128733.0,objetivo,t5
836555382173.0,adicion,t6
845405210934.0,adicion,t4
907297528337.0,objetivo,t5
925085057563.0,objetivo,t5
959062153198.0,objetivo,t7
5731325503.0,objetivo,t5
37512197667.0,adicion,t5
69881559391.0,objetivo,t6
173442149407.0,objetivo,t6
186803338768.0,objetivo,t6
221055145484.0,objetivo,t6
252579752411.0,objetivo,t5
310625132063.0,adicion,t2
329509998049.0,adicion,t5
341273403980.0,adicion,t6
528115491966.0,adicion,t6
536007888816.0,adicion,t3
536994219539.0,adicion,t5
619555790696.0,objetivo,t6
632589252789.0,objetivo,t6
656429569611.0,adicion,t4
675375695208.0,adicion,t6
703852803669.0,objetivo,t2
713250520570.0,adicion,t5
776333692852.0,objetivo,t5
868255398337.0,objetivo,t6
907526970161.0,adicion,t6
997868456203.0,objetivo,t6
16399610827.0,objetivo,t5
26479460400.0,adicion,t5
34518902136.0,adicion,t5
63873233781.0,objetivo,t6
73509245379.0,adicion,t5
81308670793.0,objetivo,t7
239821476139.0,adicion,t5
267223852872.0,adicion,t4
278937635712.0,objetivo,t7
330246602738.0,adicion,t6
367094534783.0,adicion,t7
403442112843.0,adicion,t4
406728530972.0,adicion,t1
447021788133.0,objetivo,t3
572163912618.0,adicion,t3
633525455055.0,adicion,t7
645717782002.0,adicion,t5
670705743022.0,objetivo,t6
722445286577.0,adicion,t6
762260394674.0,adicion,t6
814270977625.0,objetivo,t5
836234191050.0,adicion,t7
857446722005.0,objetivo,t5
860411699858.0,adicion,t6
934365832260.0,adicion,t5
954876854066.0,adicion,t1
971012703268.0,adicion,t5
26561025780.0,adicion,t3
117308533560.0,adicion,t2
127624545028.0,adicion,t5
163964979538.0,adicion,t2
274335577481.0,objetivo,t5
315950008823.0,adicion,t1
322869086070.0,objetivo,t5
341425090787.0,adicion,t6
345815246207.0,adicion,t4
384808218234.0,objetivo,t5
386860530483.0,objetivo,t5
402857689840.0,adicion,t6
439460308329.0,objetivo,t5
483273159932.0,objetivo,t6
498688303079.0,adicion,t6
522451828078.0,objetivo,t4
526802039412.0,adicion,t2
587272069649.0,adicion,t6
727973930285.0,adicion,t2
797368541060.0,adicion,t1
179510476811.0,adicion,t6
228794815469.0,objetivo,t6
367297805258.0,adicion,t1
493604088598.0,adicion,t1
503441920072.0,objetivo,t1
520052730453.0,objetivo,t4
573233278320.0,adicion,t7
590071424082.0,objetivo,t5
669719890670.0,adicion,t7
763868371225.0,adicion,t4
785715325563.0,objetivo,t4
856002794465.0,objetivo,t6
866822245015.0,objetivo,t5
879581528680.0,adicion,t4
889397460491.0,adicion,t5
890275733647.0,adicion,t7
899068488194.0,adicion,t5
933348785260.0,adicion,t4
936033705998.0,adicion,t3
970379189763.0,objetivo,t6
990665007727.0,adicion,t6
16782424635.0,objetivo,t6
28346265116.0,adicion,t7
60754879249.0,adicion,t6
82893279690.0,adicion,t5
95532562299.0,objetivo,t6
142168951470.0,adicion,t1
180827314067.0,adicion,t5
221916269513.0,adicion,t5
263040695894.0,adicion,t3
281785647575.0,adicion,t6
290729203905.0,adicion,t2
303956845088.0,adicion,t5
331611876693.0,objetivo,t5
341851359722.0,objetivo,t5
366504369696.0,adicion,t4
373464332533.0,objetivo,t6
427667409836.0,adicion,t5
484153100500.0,adicion,t7
519080256082.0,objetivo,t3
547630458524.0,adicion,t3
587169049902.0,objetivo,t5
695125603352.0,objetivo,t5
697225368971.0,adicion,t5
730200282642.0,adicion,t6
788772562635.0,adicion,t5
794299410380.0,adicion,t5
795841057897.0,objetivo,t5
829344152408.0,adicion,t6
857553571367.0,objetivo,t7
876464583439.0,objetivo,t6
943642866927.0,objetivo,t6
965853420281.0,adicion,t1
43577617229.0,objetivo,t5
76492998954.0,objetivo,t6
76917757111.0,adicion,t5
80624113922.0,objetivo,t6
128169509524.0,adicion,t3
128668289771.0,objetivo,t1
173147607800.0,adicion,t6
177895309508.0,adicion,t5
251088334626.0,objetivo,t7
363307684942.0,adicion,t1
413696219641.0,adicion,t6
462450255893.0,adicion,t5
483154790662.0,objetivo,t7
551897017946.0,objetivo,t4
575106763087.0,objetivo,t6
575250397214.0,objetivo,t6
611968480852.0,adicion,t5
654580997901.0,objetivo,t5
676548073758.0,adicion,t2
712017502120.0,adicion,t5
714246840780.0,objetivo,t6
760531858697.0,objetivo,t4
765883261805.0,adicion,t6
884116103513.0,adicion,t2
884121547124.0,adicion,t5
915838001350.0,adicion,t4
963326459686.0,adicion,t1
24561820537.0,adicion,t4
30181277626.0,objetivo,t5
33523799809.0,objetivo,t7
41725143699.0,adicion,t5
52477376570.0,objetivo,t6
100256249181.0,adicion,t4
105569356810.0,adicion,t6
122316455960.0,objetivo,t6
123260256466.0,objetivo,t5
135094762726.0,adicion,t6
142583402476.0,adicion,t5
193859278068.0,objetivo,t6
264582152488.0,objetivo,t6
357124999344.0,objetivo,t6
403429229881.0,adicion,t6
511313110916.0,objetivo,t7
531705209525.0,objetivo,t5
605650628118.0,objetivo,t5
667374625385.0,objetivo,t6
693035632497.0,objetivo,t6
773761134094.0,adicion,t6
832363354658.0,adicion,t5
864314366603.0,adicion,t5
880101073518.0,adicion,t4
929884026963.0,adicion,t1
975452113021.0,adicion,t7
11652103378.0,adicion,t5
86224072724.0,objetivo,t6
189352824566.0,objetivo,t6
211682378384.0,objetivo,t6
216382082494.0,objetivo,t6
251273890736.0,adicion,t4
254782481083.0,objetivo,t6
271096588288.0,objetivo,t6
272055167966.0,adicion,t6
298505925912.0,objetivo,t5
333214165474.0,objetivo,t1
344593093458.0,adicion,t5
353779148878.0,adicion,t6
384318990453.0,adicion,t6
413147719587.0,objetivo,t7
522046740273.0,objetivo,t4
573712810992.0,adicion,t6
581643816655.0,adicion,t6
629570915962.0,adicion,t4
677269738907.0,adicion,t6
794420253161.0,objetivo,t4
805447605011.0,objetivo,t4
838436016062.0,objetivo,t6
891468907440.0,adicion,t3
894826547167.0,objetivo,t5
940473121050.0,objetivo,t4
954465741542.0,adicion,t4
984745401080.0,objetivo,t6
27374666291.0,adicion,t5
29376383660.0,objetivo,t6
102321687511.0,objetivo,t3
284016173684.0,adicion,t3
333702540870.0,adicion,t4
379626889207.0,adicion,t7
454469635989.0,objetivo,t6
492775460239.0,adicion,t6
494921439428.0,objetivo,t1
500387159013.0,objetivo,t6
505233452038.0,adicion,t6
517389854849.0,objetivo,t5
524854564421.0,adicion,t4
555858196495.0,objetivo,t6
582967260850.0,adicion,t6
609917448683.0,adicion,t2
624597802999.0,adicion,t6
651103303546.0,objetivo,t6
680774872637.0,adicion,t4
704754836216.0,objetivo,t6
721470249504.0,adicion,t5
827441657530.0,objetivo,t6
931850889800.0,adicion,t6
997268022824.0,adicion,t4
7677466966.0,adicion,t4
41477610468.0,adicion,t3
162271032039.0,adicion,t1
185285133369.0,objetivo,t7
200456225479.0,adicion,t2
229137521400.0,objetivo,t5
243093794982.0,adicion,t3
353132777008.0,adicion,t5
498418560760.0,adicion,t4
537950396681.0,objetivo,t5
573739773089.0,adicion,t5
710576619959.0,adicion,t4
746634761825.0,adicion,t7
767960390177.0,adicion,t7
771875454383.0,adicion,t7
790438430132.0,objetivo,t4
847387254623.0,adicion,t6
864044850798.0,adicion,t7
872548124225.0,adicion,t5
906769658049.0,objetivo,t5
924077411031.0,adicion,t1
958455359671.0,adicion,t4
973087672850.0,adicion,t1
975275033930.0,adicion,t6
14647091770.0,adicion,t3
176899048326.0,adicion,t3
287033893586.0,objetivo,t7
313168757500.0,objetivo,t6
320007688413.0,objetivo,t6
399303563896.0,adicion,t5
481557808841.0,adicion,t5
511577258874.0,adicion,t7
535374532785.0,adicion,t1
583728188454.0,objetivo,t6
591421017325.0,objetivo,t5
592807785816.0,adicion,t5
623369087592.0,adicion,t3
750493255626.0,objetivo,t6
764903909982.0,adicion,t6
816858062318.0,adicion,t5
827192382790.0,objetivo,t6
829038753761.0,adicion,t7
937719312318.0,adicion,t5
938567037917.0,adicion,t1
26668656831.0,objetivo,t5
50471028814.0,objetivo,t6
102238089875.0,adicion,t6
137472886936.0,adicion,t3
146466992509.0,adicion,t6
163820234486.0,objetivo,t1
165730140090.0,objetivo,t6
183389862381.0,adicion,t7
187437084478.0,adicion,t5
189113991894.0,objetivo,t6
219352482195.0,adicion,t4
264640544756.0,objetivo,t5
273609015269.0,objetivo,t7
285446898655.0,adicion,t5
340521518588.0,objetivo,t3
378083527967.0,objetivo,t6
391843204077.0,objetivo,t1
442228419734.0,objetivo,t5
472867082810.0,objetivo,t1
490098619511.0,objetivo,t7
507645711615.0,adicion,t6
565256598498.0,objetivo,t5
729612635596.0,objetivo,t4
762898238045.0,adicion,t5
776697274740.0,adicion,t7
799878240988.0,objetivo,t5
816438202079.0,objetivo,t6
852219326679.0,adicion,t4
861919172794.0,objetivo,t1
866817247936.0,adicion,t5
895977708358.0,adicion,t4
898871776156.0,objetivo,t6
924400256988.0,adicion,t4
947370698731.0,adicion,t1
998256755446.0,adicion,t6
24952353523.0,objetivo,t5
26402791710.0,objetivo,t6
105653213063.0,objetivo,t6
108860249031.0,objetivo,t7
142513115679.0,adicion,t5
166018997173.0,adicion,t4
176612225576.0,adicion,t6
220218021513.0,adicion,t4
234350329246.0,adicion,t4
237376957527.0,adicion,t4
247931918820.0,objetivo,t3
272236991163.0,adicion,t6
282704196251.0,adicion,t4
313992948110.0,objetivo,t2
386960992558.0,adicion,t5
399930434948.0,adicion,t7
442533233519.0,adicion,t5
466364484230.0,objetivo,t4
466986087917.0,objetivo,t6
560207130647.0,adicion,t4
599261925327.0,objetivo,t6
658819433018.0,adicion,t6
708364858330.0,objetivo,t3
747676701609.0,objetivo,t6
773013436011.0,objetivo,t5
776644651471.0,adicion,t2
818183508715.0,adicion,t6
992754532786.0,adicion,t7
57685052471.0,objetivo,t4
78883982025.0,objetivo,t7
102156000884.0,objetivo,t6
139119452201.0,objetivo,t6
175950881147.0,objetivo,t6
187961579953.0,adicion,t5
244520830866.0,objetivo,t5
246394776099.0,adicion,t2
257384328532.0,adicion,t6
271015555440.0,adicion,t7
352572641577.0,objetivo,t4
358023607931.0,objetivo,t5
401652737702.0,adicion,t3
456061362587.0,adicion,t5
468653301553.0,objetivo,t4
519470358086.0,objetivo,t7
605994395359.0,objetivo,t3
639507767551.0,adicion,t3
722086865902.0,objetivo,t6
729637196215.0,objetivo,t6
729838071028.0,adicion,t2
796933501035.0,adicion,t5
811840924183.0,objetivo,t6
890530575777.0,objetivo,t5
900605070703.0,adicion,t6
916680296659.0,objetivo,t6
917216709351.0,adicion,t6
938828141375.0,objetivo,t6
958247109100.0,objetivo,t4
961544927856.0,adicion,t3
973805444907.0,adicion,t6
86855652381.0,objetivo,t6
153362988807.0,objetivo,t7
170167357773.0,adicion,t6
177470372658.0,adicion,t3
179425322361.0,adicion,t6
194222880201.0,adicion,t6
277001290164.0,objetivo,t6
335921336807.0,objetivo,t7
336308252702.0,objetivo,t6
422401126625.0,objetivo,t6
443716714319.0,objetivo,t2
453275729142.0,adicion,t4
482510035280.0,adicion,t6
522852005283.0,adicion,t4
598519841878.0,objetivo,t5
609280659795.0,adicion,t4
634449647763.0,adicion,t4
675062313314.0,adicion,t1
742758663554.0,adicion,t5
772374734311.0,objetivo,t6
860671328364.0,objetivo,t5
896398163304.0,adicion,t1
927903383724.0,objetivo,t5
929561042194.0,objetivo,t6
938686203851.0,adicion,t4
939603463440.0,objetivo,t6
948907698931.0,objetivo,t2
981625496939.0,adicion,t6
998327150053.0,adicion,t7
65320258591.0,objetivo,t6
141358267130.0,objetivo,t6
193328439892.0,objetivo,t3
220092026759.0,objetivo,t6
249796747043.0,objetivo,t4
278764984744.0,adicion,t4
279304369264.0,adicion,t7
602584265616.0,adicion,t6
611634081725.0,adicion,t5
656849344247.0,adicion,t7
667937854836.0,adicion,t7
736210009011.0,objetivo,t4
785978230000.0,adicion,t7
821334316160.0,adicion,t6
832342789204.0,adicion,t1
878683338958.0,objetivo,t6
958287715958.0,adicion,t5
27052814968.0,adicion,t5
126524906288.0,adicion,t6
163416848387.0,objetivo,t6
237104058597.0,adicion,t3
281589815514.0,objetivo,t4
299148197013.0,objetivo,t3
486118363114.0,objetivo,t6
507337819664.0,adicion,t4
512509627125.0,objetivo,t6
559527020587.0,adicion,t5
590639578090.0,objetivo,t1
692456352012.0,objetivo,t6
703835034561.0,objetivo,t5
708767723258.0,objetivo,t6
821012285982.0,objetivo,t5
859688850997.0,adicion,t5
890981055286.0,objetivo,t5
942277741548.0,objetivo,t5
945980969635.0,adicion,t3
993582458647.0,adicion,t7
6285793894.0,adicion,t5
16711459214.0,adicion,t5
60698342826.0,adicion,t6
64495033318.0,adicion,t2
78054090673.0,adicion,t6
102463789656.0,adicion,t5
140764218272.0,adicion,t6
145860987700.0,adicion,t8
169801446366.0,objetivo,t7
191031074537.0,adicion,t4
236342460899.0,adicion,t6
340362334038.0,adicion,t2
425603709623.0,objetivo,t6
432555326625.0,objetivo,t5
456042859919.0,objetivo,t4
491349784769.0,adicion,t2
509026788944.0,objetivo,t5
543919149373.0,objetivo,t7
599780547411.0,objetivo,t6
616850117027.0,objetivo,t6
661179683708.0,objetivo,t6
672895293983.0,objetivo,t3
706270433318.0,adicion,t5
714681956022.0,objetivo,t5
756650450404.0,adicion,t6
882076297622.0,objetivo,t6
883798034299.0,adicion,t4
951866570185.0,adicion,t7
85617845621.0,objetivo,t1
179666897835.0,objetivo,t6
197425606796.0,objetivo,t5
231068921653.0,objetivo,t4
258999000026.0,adicion,t3
266895399304.0,adicion,t6
273774578405.0,objetivo,t1
297778645258.0,objetivo,t6
327939486696.0,objetivo,t3
338725077108.0,objetivo,t5
373962706664.0,adicion,t5
406866872336.0,adicion,t5
458387336508.0,objetivo,t3
474826307039.0,objetivo,t3
481737220643.0,adicion,t7
606267447930.0,objetivo,t5
612334573299.0,adicion,t6
623344558687.0,adicion,t1
634594443510.0,adicion,t6
665403323197.0,objetivo,t7
677879251433.0,objetivo,t6
683325854246.0,objetivo,t6
694662583621.0,adicion,t4
710859001925.0,objetivo,t5
785443292266.0,objetivo,t5
844057385574.0,adicion,t3
872874932959.0,objetivo,t3
927135893930.0,objetivo,t6
943558924666.0,adicion,t5
956155714884.0,adicion,t6
971881248187.0,objetivo,t5
978821263312.0,objetivo,t7
84454943164.0,objetivo,t3
144746939912.0,adicion,t5
175334288626.0,adicion,t1
202243454628.0,objetivo,t4
212313001209.0,objetivo,t1
217800739847.0,adicion,t6
244506443200.0,adicion,t5
324936165158.0,adicion,t5
423651007183.0,objetivo,t2
438150465885.0,objetivo,t6
496323575027.0,adicion,t5
539831192266.0,adicion,t1
601846071522.0,objetivo,t7
715835257131.0,adicion,t6
729984823409.0,adicion,t6
807839113710.0,adicion,t7
819352637754.0,adicion,t4
820760043402.0,adicion,t6
851343644687.0,adicion,t1
889334448745.0,adicion,t2
6053678857.0,adicion,t4
24960434367.0,objetivo,t4
34341137103.0,adicion,t6
36181191218.0,adicion,t1
73158570882.0,objetivo,t3
73610005268.0,objetivo,t4
94432279893.0,adicion,t6
103819344308.0,adicion,t3
322351930049.0,adicion,t6
339177162660.0,adicion,t6
373275437457.0,objetivo,t3
483037625901.0,adicion,t5
493794034722.0,objetivo,t3
501699647660.0,objetivo,t5
543892683557.0,adicion,t5
555361935549.0,adicion,t6
569827045697.0,objetivo,t7
624093040652.0,objetivo,t5
701123167753.0,objetivo,t6
744722271205.0,objetivo,t6
775856174640.0,objetivo,t3
843655669099.0,objetivo,t7
915181288264.0,adicion,t7
968182423181.0,adicion,t4
6725283252.0,adicion,t5
13652511152.0,objetivo,t5
38498939058.0,objetivo,t6
75349550184.0,adicion,t4
76618336987.0,adicion,t5
101268461595.0,adicion,t1
153118583063.0,objetivo,t6
162876799650.0,adicion,t5
196826132745.0,adicion,t6
205814967056.0,objetivo,t7
225546580834.0,adicion,t4
233338538944.0,adicion,t5
418612742071.0,adicion,t7
449094009220.0,adicion,t5
485349257554.0,objetivo,t7
498829163396.0,adicion,t3
502964740184.0,objetivo,t6
591745343062.0,adicion,t5
675040456527.0,adicion,t6
724996477767.0,adicion,t6
742015169963.0,adicion,t3
779850021899.0,objetivo,t3
815002443103.0,adicion,t5
908193290244.0,objetivo,t5
909908493864.0,adicion,t4
984625663298.0,adicion,t4
987865331582.0,adicion,t7
6050027767.0,adicion,t5
24083314550.0,adicion,t4
55493111754.0,adicion,t6
73813775185.0,adicion,t5
79085369055.0,adicion,t6
149064127162.0,adicion,t2
226294010131.0,adicion,t5
259825686766.0,objetivo,t6
346156661938.0,adicion,t6
364879164057.0,adicion,t3
383259708262.0,adicion,t4
443862291526.0,adicion,t5
555270229342.0,adicion,t5
604485886925.0,adicion,t3
691222157038.0,objetivo,t5
712950470772.0,objetivo,t5
733013780192.0,objetivo,t5
782514867950.0,adicion,t5
871815642566.0,objetivo,t5
880614394431.0,objetivo,t4
933618916500.0,objetivo,t5
970423993810.0,objetivo,t6
9455350627.0,objetivo,t5
21125470076.0,objetivo,t6
95405827111.0,objetivo,t3
101257025366.0,objetivo,t4
124981458966.0,adicion,t4
159293582159.0,adicion,t1
160017887690.0,objetivo,t5
175172582641.0,objetivo,t4
225925184549.0,adicion,t5
298647099323.0,objetivo,t3
375407049946.0,objetivo,t5
398856505913.0,adicion,t1
446193885276.0,objetivo,t6
581222243317.0,objetivo,t5
582253697064.0,adicion,t2
603406449333.0,adicion,t5
611066083211.0,adicion,t1
632234314491.0,adicion,t6
657767214952.0,objetivo,t6
661388009410.0,adicion,t5
692333850166.0,adicion,t4
744272824005.0,adicion,t6
749911537697.0,adicion,t5
750422876665.0,adicion,t4
757677282977.0,objetivo,t6
789234618181.0,objetivo,t6
811979255464.0,adicion,t4
868856662691.0,adicion,t7
962003854846.0,objetivo,t6
39722188272.0,adicion,t6
40373771259.0,objetivo,t5
53435639092.0,adicion,t6
61853681657.0,adicion,t6
67813993194.0,objetivo,t6
87340934839.0,objetivo,t6
157675483813.0,objetivo,t6
222890423254.0,objetivo,t6
245664562488.0,adicion,t2
274252508894.0,adicion,t5
300228995535.0,adicion,t5
308112413881.0,adicion,t3
346651182952.0,adicion,t4
454898826748.0,objetivo,t5
458022324880.0,objetivo,t3
466725186104.0,objetivo,t6
509884760079.0,adicion,t6
530264109808.0,objetivo,t5
631351647568.0,objetivo,t5
654461205158.0,adicion,t3
705472439556.0,adicion,t4
739282314125.0,adicion,t4
747265991531.0,objetivo,t6
771672184981.0,objetivo,t5
827186614808.0,adicion,t3
848348899941.0,objetivo,t5
854162159846.0,adicion,t5
913230036781.0,adicion,t5
917501215493.0,adicion,t6
921635951942.0,objetivo,t6
997163806961.0,objetivo,t3
12899290632.0,adicion,t6
20566284777.0,objetivo,t1
40574381870.0,adicion,t5
41003453049.0,adicion,t7
65996787390.0,adicion,t5
67043439557.0,objetivo,t6
95488909715.0,adicion,t5
126871158913.0,objetivo,t6
206228673174.0,adicion,t6
231828561349.0,objetivo,t7
241464913991.0,objetivo,t6
307039612194.0,adicion,t1
382149432035.0,objetivo,t3
391879804607.0,objetivo,t5
393164217104.0,objetivo,t2
412204421700.0,objetivo,t6
465866794958.0,adicion,t5
490703992994.0,adicion,t3
507929563591.0,adicion,t6
514109284498.0,objetivo,t7
571916676863.0,adicion,t4
644291331070.0,objetivo,t5
660383743216.0,adicion,t6
667703677803.0,adicion,t1
670750066776.0,objetivo,t7
705918987102.0,objetivo,t1
711052598206.0,adicion,t3
782342035006.0,adicion,t5
799818813297.0,objetivo,t6
820786600574.0,adicion,t7
922226426696.0,objetivo,t6
927447857624.0,adicion,t6
12072670861.0,objetivo,t5
15789378237.0,objetivo,t6
218698133194.0,adicion,t2
290294260812.0,adicion,t6
295095931995.0,objetivo,t6
298198445725.0,objetivo,t6
339110451248.0,objetivo,t5
364848885290.0,objetivo,t4
392407638478.0,adicion,t3
392793928662.0,objetivo,t6
552954370329.0,adicion,t6
608033168095.0,adicion,t6
665113926836.0,objetivo,t4
666520873956.0,adicion,t3
712316467129.0,adicion,t1
712954926280.0,adicion,t5
714670737164.0,objetivo,t5
745226885640.0,adicion,t3
771297189578.0,objetivo,t6
772331593886.0,objetivo,t4
783519899478.0,objetivo,t7
866453447265.0,adicion,t5
936753805132.0,adicion,t6
10209144275.0,adicion,t4
36541860115.0,adicion,t5
274322877292.0,adicion,t6
286733382073.0,objetivo,t5
292695165619.0,adicion,t4
314962853453.0,objetivo,t7
328365038961.0,adicion,t6
356512464127.0,adicion,t5
363485334260.0,objetivo,t5
379890322830.0,adicion,t4
494290919875.0,adicion,t4
528959226067.0,adicion,t4
534589585154.0,adicion,t6
547805244523.0,adicion,t4
600056463829.0,adicion,t5
609855618079.0,objetivo,t7
652271449482.0,adicion,t3
656201148242.0,adicion,t5
734887128931.0,adicion,t5
846727506109.0,adicion,t7
852790326801.0,adicion,t2
867083526042.0,adicion,t6
882237048511.0,adicion,t6
947070848556.0,adicion,t3
974087058386.0,objetivo,t6
982393786443.0,adicion,t6
998987692611.0,adicion,t5
